N T union_alg comp_alg step path_len point_upd ngroups
5000 0 1 3 11750 5078 3594 44
5000 0 1 3 12000 5069 3604 43
5000 0 1 3 12250 5066 3611 39
5000 0 1 3 12500 5061 3619 36
5000 0 1 3 12750 5059 3624 33
5000 0 1 3 13000 5051 3637 29
5000 0 1 3 13250 5047 3646 24
5000 0 1 3 13500 5040 3655 22
5000 0 1 3 13750 5033 3664 20
5000 0 1 3 14000 5031 3668 18
5000 0 1 3 14250 5027 3673 17
5000 0 1 3 14500 5023 3678 16
5000 0 1 3 14750 5020 3681 16
5000 0 1 3 15000 5020 3682 15
5000 0 1 3 15250 5017 3686 14
5000 0 1 3 15500 5014 3689 14
5000 0 1 3 15750 5013 3691 13
5000 0 1 3 16000 5011 3694 12
5000 0 1 3 16250 5009 3697 11
5000 0 1 3 16500 5009 3699 9
5000 0 1 3 16750 5010 3699 8
5000 0 1 3 17000 5007 3702 8
5000 0 1 3 17250 5004 3705 8
5000 0 1 3 17500 5001 3708 8
5000 0 1 3 17750 5002 3708 7
5000 0 1 3 18000 5002 3708 7
5000 0 1 3 18250 5002 3709 6
5000 0 1 3 18500 5002 3709 6
5000 0 1 3 18750 5000 3711 6
5000 0 1 3 19000 4999 3713 5
5000 0 1 3 19250 4999 3713 5
5000 0 1 3 19500 5000 3713 4
5000 0 1 3 19750 5000 3713 4
5000 0 1 3 20000 5000 3713 4
5000 0 1 3 20250 5000 3713 4
5000 0 1 3 20500 5000 3713 4
5000 0 1 3 20750 5000 3713 4
5000 0 1 3 21000 4999 3714 4
5000 0 1 3 21250 4999 3714 4
5000 0 1 3 21500 4999 3714 4
5000 0 1 3 21750 4999 3714 4
5000 0 1 3 22000 4999 3714 4
5000 0 1 3 22250 4999 3714 4
5000 0 1 3 22500 4998 3715 4
5000 0 1 3 22750 4998 3715 4
5000 0 1 3 23000 4998 3715 4
5000 0 1 3 23250 4998 3715 4
5000 0 1 3 23500 4998 3715 4
5000 0 1 3 23750 4998 3716 3
5000 0 1 3 24000 4998 3717 2
5000 0 1 3 24250 4998 3717 2
5000 0 1 3 24500 4998 3717 2
5000 0 1 3 24750 4998 3717 2
5000 0 1 3 25000 4998 3717 2
5000 0 1 3 25250 4998 3717 2
5000 0 1 3 25480 4999 3717 1
10000 0 1 3 1 0 0 10000
10000 0 1 3 250 249 0 9751
10000 0 1 3 500 501 0 9501
10000 0 1 3 750 755 0 9251
10000 0 1 3 1000 1009 1 9001
10000 0 1 3 1250 1269 2 8751
10000 0 1 3 1500 1530 3 8501
10000 0 1 3 1750 1799 3 8251
10000 0 1 3 2000 2087 3 8001
10000 0 1 3 2250 2380 6 7751
10000 0 1 3 2500 2657 18 7501
10000 0 1 3 2750 2969 31 7251
10000 0 1 3 3000 3282 45 7001
10000 0 1 3 3250 3653 65 6751
10000 0 1 3 3500 3993 90 6501
10000 0 1 3 3750 4364 116 6251
10000 0 1 3 4000 4754 153 6001
10000 0 1 3 4250 5182 187 5751
10000 0 1 3 4500 5737 237 5501
10000 0 1 3 4750 6329 294 5251
10000 0 1 3 5000 7135 385 5001
10000 0 1 3 5250 8753 548 4755
10000 0 1 3 5500 8944 731 4514
10000 0 1 3 5750 9111 934 4281
10000 0 1 3 6000 9872 1098 4048
10000 0 1 3 6250 10200 1289 3824
10000 0 1 3 6500 10503 1497 3618
10000 0 1 3 6750 10756 1704 3414
10000 0 1 3 7000 10898 1915 3230
10000 0 1 3 7250 11168 2116 3045
10000 0 1 3 7500 11338 2312 2873
10000 0 1 3 7750 11374 2526 2703
10000 0 1 3 8000 11472 2737 2563
10000 0 1 3 8250 11487 2932 2429
10000 0 1 3 8500 11556 3120 2289
10000 0 1 3 8750 11524 3350 2169
10000 0 1 3 9000 11514 3536 2057
10000 0 1 3 9250 11526 3721 1948
10000 0 1 3 9500 11568 3886 1821
10000 0 1 3 9750 11558 4031 1727
10000 0 1 3 10000 11516 4210 1636
10000 0 1 3 10250 11479 4359 1549
10000 0 1 3 10500 11406 4522 1476
10000 0 1 3 10750 11399 4644 1390
10000 0 1 3 11000 11344 4778 1323
10000 0 1 3 11250 11317 4902 1246
10000 0 1 3 11500 11281 5020 1186
10000 0 1 3 11750 11253 5125 1124
10000 0 1 3 12000 11220 5229 1067
10000 0 1 3 12250 11201 5328 1003
10000 0 1 3 12500 11171 5437 945
10000 0 1 3 12750 11117 5537 910
10000 0 1 3 13000 11079 5644 855
10000 0 1 3 13250 11032 5741 808
10000 0 1 3 13500 10983 5840 763
10000 0 1 3 13750 10959 5919 713
10000 0 1 3 14000 10903 6018 672
10000 0 1 3 14250 10878 6099 625
10000 0 1 3 14500 10844 6185 588
10000 0 1 3 14750 10793 6260 563
10000 0 1 3 15000 10760 6330 536
10000 0 1 3 15250 10728 6399 508
10000 0 1 3 15500 10696 6462 485
10000 0 1 3 15750 10680 6512 455
10000 0 1 3 16000 10646 6562 437
10000 0 1 3 16250 10603 6623 418
10000 0 1 3 16500 10592 6664 395
10000 0 1 3 16750 10564 6717 371
10000 0 1 3 17000 10541 6768 348
10000 0 1 3 17250 10522 6811 326
10000 0 1 3 17500 10493 6858 307
10000 0 1 3 17750 10459 6901 298
10000 0 1 3 18000 10437 6936 286
10000 0 1 3 18250 10427 6965 270
10000 0 1 3 18500 10402 7005 257
10000 0 1 3 18750 10378 7038 249
10000 0 1 3 19000 10361 7071 233
10000 0 1 3 19250 10344 7102 221
10000 0 1 3 19500 10332 7133 203
10000 0 1 3 19750 10319 7157 192
10000 0 1 3 20000 10308 7179 181
10000 0 1 3 20250 10297 7202 169
10000 0 1 3 20500 10276 7227 165
10000 0 1 3 20750 10259 7258 152
10000 0 1 3 21000 10240 7284 145
10000 0 1 3 21250 10228 7298 143
10000 0 1 3 21500 10214 7320 135
10000 0 1 3 21750 10204 7340 124
10000 0 1 3 22000 10193 7356 120
10000 0 1 3 22250 10174 7377 117
10000 0 1 3 22500 10164 7393 112
10000 0 1 3 22750 10152 7407 110
10000 0 1 3 23000 10145 7418 106
10000 0 1 3 23250 10135 7432 102
10000 0 1 3 23500 10132 7440 97
10000 0 1 3 23750 10123 7453 93
10000 0 1 3 24000 10115 7465 89
10000 0 1 3 24250 10109 7475 85
10000 0 1 3 24500 10107 7481 81
10000 0 1 3 24750 10096 7495 78
10000 0 1 3 25000 10092 7501 76
10000 0 1 3 25250 10090 7508 71
10000 0 1 3 25500 10088 7513 68
10000 0 1 3 25750 10086 7519 64
10000 0 1 3 26000 10084 7524 61
10000 0 1 3 26250 10083 7527 59
10000 0 1 3 26500 10078 7536 55
10000 0 1 3 26750 10081 7537 51
10000 0 1 3 27000 10077 7542 50
10000 0 1 3 27250 10075 7550 44
10000 0 1 3 27500 10075 7551 43
10000 0 1 3 27750 10071 7556 42
10000 0 1 3 28000 10070 7560 39
10000 0 1 3 28250 10067 7564 38
10000 0 1 3 28500 10065 7567 37
10000 0 1 3 28750 10059 7575 35
10000 0 1 3 29000 10054 7582 33
10000 0 1 3 29250 10052 7585 32
10000 0 1 3 29500 10048 7589 32
10000 0 1 3 29750 10046 7591 32
10000 0 1 3 30000 10047 7594 28
10000 0 1 3 30250 10046 7597 26
10000 0 1 3 30500 10043 7600 26
10000 0 1 3 30750 10044 7601 24
10000 0 1 3 31000 10042 7603 24
10000 0 1 3 31250 10043 7604 22
10000 0 1 3 31500 10041 7606 22
10000 0 1 3 31750 10037 7610 22
10000 0 1 3 32000 10036 7611 22
10000 0 1 3 32250 10032 7616 21
10000 0 1 3 32500 10030 7619 20
10000 0 1 3 32750 10030 7620 19
10000 0 1 3 33000 10030 7623 16
10000 0 1 3 33250 10027 7627 15
10000 0 1 3 33500 10025 7630 14
10000 0 1 3 33750 10024 7632 13
10000 0 1 3 34000 10025 7632 12
10000 0 1 3 34250 10023 7634 12
10000 0 1 3 34500 10022 7635 12
10000 0 1 3 34750 10020 7637 12
10000 0 1 3 35000 10018 7641 10
10000 0 1 3 35250 10018 7642 9
10000 0 1 3 35500 10016 7644 9
10000 0 1 3 35750 10016 7644 9
10000 0 1 3 36000 10015 7646 8
10000 0 1 3 36250 10016 7646 7
10000 0 1 3 36500 10014 7648 7
10000 0 1 3 36750 10014 7648 7
10000 0 1 3 37000 10014 7648 7
10000 0 1 3 37250 10012 7650 7
10000 0 1 3 37500 10011 7651 7
10000 0 1 3 37750 10011 7651 7
10000 0 1 3 38000 10012 7651 6
10000 0 1 3 38250 10011 7652 6
10000 0 1 3 38500 10010 7653 6
10000 0 1 3 38750 10010 7654 5
10000 0 1 3 39000 10010 7654 5
10000 0 1 3 39250 10010 7654 5
10000 0 1 3 39500 10009 7655 5
10000 0 1 3 39750 10009 7655 5
10000 0 1 3 40000 10008 7656 5
10000 0 1 3 40250 10008 7656 5
10000 0 1 3 40500 10009 7656 4
10000 0 1 3 40750 10008 7657 4
10000 0 1 3 41000 10008 7657 4
10000 0 1 3 41250 10008 7657 4
10000 0 1 3 41500 10007 7658 4
10000 0 1 3 41750 10007 7658 4
10000 0 1 3 42000 10006 7659 4
10000 0 1 3 42250 10005 7660 4
10000 0 1 3 42500 10003 7662 4
10000 0 1 3 42750 10003 7662 4
10000 0 1 3 43000 10002 7663 4
10000 0 1 3 43250 10002 7663 4
10000 0 1 3 43500 10001 7664 4
10000 0 1 3 43750 10000 7666 3
10000 0 1 3 44000 10000 7666 3
10000 0 1 3 44250 10000 7666 3
10000 0 1 3 44500 10000 7666 3
10000 0 1 3 44750 10001 7666 2
10000 0 1 3 45000 10001 7666 2
10000 0 1 3 45250 10001 7666 2
10000 0 1 3 45500 10000 7667 2
10000 0 1 3 45703 10001 7667 1
1000 1 1 3 1 0 0 1000
1000 1 1 3 250 261 3 751
1000 1 1 3 500 661 40 502
1000 1 1 3 750 1141 188 280
1000 1 1 3 1000 1132 385 164
1000 1 1 3 1250 1104 509 96
1000 1 1 3 1500 1070 584 59
1000 1 1 3 1750 1036 646 36
1000 1 1 3 2000 1025 678 20
1000 1 1 3 2250 1018 693 13
1000 1 1 3 2500 1012 704 8
1000 1 1 3 2750 1005 713 6
1000 1 1 3 3000 1002 716 6
1000 1 1 3 3250 998 721 5
1000 1 1 3 3500 999 721 4
1000 1 1 3 3750 998 722 4
1000 1 1 3 4000 999 723 2
1000 1 1 3 4180 999 724 1
5000 1 1 3 1 0 0 5000
5000 1 1 3 250 250 0 4751
5000 1 1 3 500 503 0 4501
5000 1 1 3 750 769 2 4251
5000 1 1 3 1000 1041 4 4001
5000 1 1 3 1250 1329 9 3751
5000 1 1 3 1500 1622 19 3501
5000 1 1 3 1750 1969 36 3251
5000 1 1 3 2000 2392 65 3001
5000 1 1 3 2250 2883 100 2751
5000 1 1 3 2500 3466 167 2502
5000 1 1 3 2750 4029 284 2257
5000 1 1 3 3000 4858 440 2022
5000 1 1 3 3250 5254 671 1814
5000 1 1 3 3500 5331 863 1623
5000 1 1 3 3750 5452 1053 1462
5000 1 1 3 4000 5552 1264 1305
5000 1 1 3 4250 5598 1439 1167
5000 1 1 3 4500 5655 1616 1037
5000 1 1 3 4750 5694 1779 918
5000 1 1 3 5000 5711 1922 819
5000 1 1 3 5250 5672 2081 739
5000 1 1 3 5500 5638 2224 667
5000 1 1 3 5750 5619 2347 590
5000 1 1 3 6000 5581 2482 521
5000 1 1 3 6250 5553 2592 455
5000 1 1 3 6500 5510 2697 415
5000 1 1 3 6750 5449 2798 381
5000 1 1 3 7000 5419 2874 344
5000 1 1 3 7250 5377 2949 312
5000 1 1 3 7500 5339 3026 280
5000 1 1 3 7750 5325 3080 246
5000 1 1 3 8000 5305 3132 219
5000 1 1 3 8250 5288 3174 199
5000 1 1 3 8500 5262 3225 175
5000 1 1 3 8750 5246 3263 153
5000 1 1 3 9000 5219 3307 141
5000 1 1 3 9250 5204 3338 129
5000 1 1 3 9500 5178 3375 120
5000 1 1 3 9750 5169 3399 105
5000 1 1 3 10000 5144 3434 95
5000 1 1 3 10250 5123 3467 86
5000 1 1 3 10500 5109 3485 82
5000 1 1 3 10750 5108 3500 69
5000 1 1 3 11000 5098 3514 65
5000 1 1 3 11250 5090 3535 53
5000 1 1 3 11500 5079 3550 49
5000 1 1 3 11750 5066 3567 44
5000 1 1 3 12000 5052 3583 42
5000 1 1 3 12250 5052 3588 38
5000 1 1 3 12500 5047 3597 35
5000 1 1 3 12750 5042 3603 34
5000 1 1 3 13000 5035 3612 32
5000 1 1 3 13250 5033 3616 30
5000 1 1 3 13500 5025 3628 26
5000 1 1 3 13750 5024 3631 24
5000 1 1 3 14000 5024 3633 22
5000 1 1 3 14250 5024 3637 18
5000 1 1 3 14500 5022 3640 17
5000 1 1 3 14750 5020 3645 14
5000 1 1 3 15000 5021 3645 13
5000 1 1 3 15250 5021 3646 12
5000 1 1 3 15500 5021 3651 7
5000 1 1 3 15750 5019 3653 7
5000 1 1 3 16000 5020 3654 5
5000 1 1 3 16250 5018 3656 5
5000 1 1 3 16500 5015 3659 5
5000 1 1 3 16750 5015 3660 4
5000 1 1 3 17000 5012 3663 4
5000 1 1 3 17250 5010 3665 4
5000 1 1 3 17500 5010 3665 4
5000 1 1 3 17750 5011 3665 3
5000 1 1 3 18000 5012 3665 2
5000 1 1 3 18250 5012 3665 2
5000 1 1 3 18500 5012 3665 2
5000 1 1 3 18750 5011 3666 2
5000 1 1 3 19000 5009 3668 2
5000 1 1 3 19250 5008 3669 2
5000 1 1 3 19500 5008 3669 2
5000 1 1 3 19750 5007 3670 2
5000 1 1 3 20000 5006 3671 2
5000 1 1 3 20250 5006 3671 2
5000 1 1 3 20500 5005 3672 2
5000 1 1 3 20750 5002 3675 2
5000 1 1 3 21000 5002 3675 2
5000 1 1 3 21250 5002 3675 2
5000 1 1 3 21500 5002 3675 2
5000 1 1 3 21750 5001 3676 2
5000 1 1 3 22000 5001 3676 2
5000 1 1 3 22250 5000 3677 2
5000 1 1 3 22500 5000 3677 2
5000 1 1 3 22750 5000 3677 2
5000 1 1 3 23000 5000 3677 2
5000 1 1 3 23250 5000 3677 2
5000 1 1 3 23332 5001 3677 1
10000 1 1 3 1 0 0 10000
10000 1 1 3 250 249 0 9751
10000 1 1 3 500 499 0 9501
10000 1 1 3 750 754 0 9251
10000 1 1 3 1000 1016 0 9001
10000 1 1 3 1250 1279 0 8751
10000 1 1 3 1500 1537 3 8501
10000 1 1 3 1750 1811 6 8251
10000 1 1 3 2000 2092 10 8001
10000 1 1 3 2250 2370 16 7751
10000 1 1 3 2500 2658 21 7501
10000 1 1 3 2750 2959 28 7251
10000 1 1 3 3000 3271 43 7001
10000 1 1 3 3250 3623 64 6751
10000 1 1 3 3500 3970 86 6501
10000 1 1 3 3750 4366 109 6251
10000 1 1 3 4000 4744 158 6001
10000 1 1 3 4250 5141 195 5751
10000 1 1 3 4500 5619 235 5501
10000 1 1 3 4750 6168 309 5251
10000 1 1 3 5000 6862 382 5001
10000 1 1 3 5250 8014 527 4757
10000 1 1 3 5500 8345 691 4516
10000 1 1 3 5750 8975 847 4283
10000 1 1 3 6000 9473 1025 4052
10000 1 1 3 6250 9956 1210 3828
10000 1 1 3 6500 10465 1395 3612
10000 1 1 3 6750 10828 1584 3414
10000 1 1 3 7000 10969 1818 3228
10000 1 1 3 7250 11217 2043 3050
10000 1 1 3 7500 11335 2241 2867
10000 1 1 3 7750 11385 2456 2709
10000 1 1 3 8000 11420 2677 2555
10000 1 1 3 8250 11469 2891 2428
10000 1 1 3 8500 11573 3080 2279
10000 1 1 3 8750 11651 3250 2149
10000 1 1 3 9000 11635 3438 2044
10000 1 1 3 9250 11620 3613 1946
10000 1 1 3 9500 11602 3801 1839
10000 1 1 3 9750 11605 3956 1734
10000 1 1 3 10000 11606 4098 1632
10000 1 1 3 10250 11584 4258 1534
10000 1 1 3 10500 11539 4407 1456
10000 1 1 3 10750 11515 4546 1367
10000 1 1 3 11000 11465 4683 1297
10000 1 1 3 11250 11416 4827 1222
10000 1 1 3 11500 11361 4948 1163
10000 1 1 3 11750 11312 5081 1101
10000 1 1 3 12000 11297 5202 1030
10000 1 1 3 12250 11234 5313 983
10000 1 1 3 12500 11173 5420 941
10000 1 1 3 12750 11126 5532 890
10000 1 1 3 13000 11060 5646 843
10000 1 1 3 13250 11015 5742 799
10000 1 1 3 13500 10977 5834 755
10000 1 1 3 13750 10937 5913 721
10000 1 1 3 14000 10906 5993 679
10000 1 1 3 14250 10847 6082 649
10000 1 1 3 14500 10830 6135 616
10000 1 1 3 14750 10788 6208 589
10000 1 1 3 15000 10765 6263 559
10000 1 1 3 15250 10756 6318 524
10000 1 1 3 15500 10728 6377 490
10000 1 1 3 15750 10709 6439 452
10000 1 1 3 16000 10694 6484 427
10000 1 1 3 16250 10675 6527 405
10000 1 1 3 16500 10635 6581 392
10000 1 1 3 16750 10611 6629 372
10000 1 1 3 17000 10590 6674 351
10000 1 1 3 17250 10567 6712 335
10000 1 1 3 17500 10539 6764 313
10000 1 1 3 17750 10519 6799 298
10000 1 1 3 18000 10474 6854 288
10000 1 1 3 18250 10443 6899 275
10000 1 1 3 18500 10429 6934 255
10000 1 1 3 18750 10414 6963 242
10000 1 1 3 19000 10402 6989 228
10000 1 1 3 19250 10376 7023 220
10000 1 1 3 19500 10358 7051 211
10000 1 1 3 19750 10338 7080 201
10000 1 1 3 20000 10323 7108 188
10000 1 1 3 20250 10308 7135 176
10000 1 1 3 20500 10306 7150 164
10000 1 1 3 20750 10304 7168 151
10000 1 1 3 21000 10287 7191 145
10000 1 1 3 21250 10272 7214 137
10000 1 1 3 21500 10263 7228 132
10000 1 1 3 21750 10252 7244 127
10000 1 1 3 22000 10234 7266 123
10000 1 1 3 22250 10230 7279 115
10000 1 1 3 22500 10220 7297 108
10000 1 1 3 22750 10210 7310 105
10000 1 1 3 23000 10193 7331 101
10000 1 1 3 23250 10188 7342 96
10000 1 1 3 23500 10179 7358 90
10000 1 1 3 23750 10170 7371 87
10000 1 1 3 24000 10163 7382 83
10000 1 1 3 24250 10156 7393 79
10000 1 1 3 24500 10151 7400 77
10000 1 1 3 24750 10150 7407 71
10000 1 1 3 25000 10148 7410 70
10000 1 1 3 25250 10137 7421 70
10000 1 1 3 25500 10137 7427 64
10000 1 1 3 25750 10131 7439 58
10000 1 1 3 26000 10125 7446 56
10000 1 1 3 26250 10118 7454 55
10000 1 1 3 26500 10113 7461 53
10000 1 1 3 26750 10109 7469 49
10000 1 1 3 27000 10104 7479 45
10000 1 1 3 27250 10094 7492 42
10000 1 1 3 27500 10090 7497 41
10000 1 1 3 27750 10085 7502 41
10000 1 1 3 28000 10083 7504 41
10000 1 1 3 28250 10077 7510 41
10000 1 1 3 28500 10074 7515 39
10000 1 1 3 28750 10071 7521 36
10000 1 1 3 29000 10065 7527 36
10000 1 1 3 29250 10063 7532 33
10000 1 1 3 29500 10057 7539 32
10000 1 1 3 29750 10054 7543 31
10000 1 1 3 30000 10049 7550 29
10000 1 1 3 30250 10044 7557 27
10000 1 1 3 30500 10043 7560 25
10000 1 1 3 30750 10041 7562 25
10000 1 1 3 31000 10041 7563 24
10000 1 1 3 31250 10039 7566 23
10000 1 1 3 31500 10039 7569 20
10000 1 1 3 31750 10037 7572 19
10000 1 1 3 32000 10033 7578 17
10000 1 1 3 32250 10032 7580 16
10000 1 1 3 32500 10029 7583 16
10000 1 1 3 32750 10028 7584 16
10000 1 1 3 33000 10025 7587 16
10000 1 1 3 33250 10023 7590 15
10000 1 1 3 33500 10018 7595 15
10000 1 1 3 33750 10017 7596 15
10000 1 1 3 34000 10015 7599 14
10000 1 1 3 34250 10013 7601 14
10000 1 1 3 34500 10012 7602 14
10000 1 1 3 34750 10012 7603 13
10000 1 1 3 35000 10014 7604 10
10000 1 1 3 35250 10014 7605 9
10000 1 1 3 35500 10013 7606 9
10000 1 1 3 35750 10012 7607 9
10000 1 1 3 36000 10012 7607 9
10000 1 1 3 36250 10013 7607 8
10000 1 1 3 36500 10011 7609 8
10000 1 1 3 36750 10010 7611 7
10000 1 1 3 37000 10010 7611 7
10000 1 1 3 37250 10008 7613 7
10000 1 1 3 37500 10007 7614 7
10000 1 1 3 37750 10005 7616 7
10000 1 1 3 38000 10006 7616 6
10000 1 1 3 38250 10006 7616 6
10000 1 1 3 38500 10006 7616 6
10000 1 1 3 38750 10007 7616 5
10000 1 1 3 39000 10007 7616 5
10000 1 1 3 39250 10009 7617 2
10000 1 1 3 39415 10009 7618 1
1000 2 1 3 1 0 0 1000
1000 2 1 3 250 267 4 751
1000 2 1 3 500 674 41 501
1000 2 1 3 750 1137 216 288
1000 2 1 3 1000 1172 395 154
1000 2 1 3 1250 1131 527 83
1000 2 1 3 1500 1087 615 49
1000 2 1 3 1750 1044 671 34
1000 2 1 3 2000 1030 700 21
1000 2 1 3 2250 1018 719 15
1000 2 1 3 2500 1017 728 7
1000 2 1 3 2750 1009 738 5
1000 2 1 3 3000 1005 742 5
1000 2 1 3 3250 1004 745 3
1000 2 1 3 3500 1002 747 3
1000 2 1 3 3680 1003 748 1
5000 2 1 3 1 0 0 5000
5000 2 1 3 250 249 0 4751
5000 2 1 3 500 506 0 4501
5000 2 1 3 750 762 1 4251
5000 2 1 3 1000 1028 5 4001
5000 2 1 3 1250 1305 8 3751
5000 2 1 3 1500 1625 16 3501
5000 2 1 3 1750 1958 34 3251
5000 2 1 3 2000 2371 75 3001
5000 2 1 3 2250 2771 118 2753
5000 2 1 3 2500 3325 188 2503
5000 2 1 3 2750 4319 315 2256
5000 2 1 3 3000 4837 488 2017
5000 2 1 3 3250 5268 696 1801
5000 2 1 3 3500 5437 908 1603
5000 2 1 3 3750 5629 1114 1432
5000 2 1 3 4000 5714 1304 1279
5000 2 1 3 4250 5749 1492 1150
5000 2 1 3 4500 5764 1691 1025
5000 2 1 3 4750 5775 1867 915
5000 2 1 3 5000 5751 2013 821
5000 2 1 3 5250 5739 2160 732
5000 2 1 3 5500 5688 2313 656
5000 2 1 3 5750 5667 2450 581
5000 2 1 3 6000 5623 2572 522
5000 2 1 3 6250 5603 2685 459
5000 2 1 3 6500 5571 2796 408
5000 2 1 3 6750 5529 2893 359
5000 2 1 3 7000 5488 2984 318
5000 2 1 3 7250 5440 3062 289
5000 2 1 3 7500 5414 3120 258
5000 2 1 3 7750 5369 3188 238
5000 2 1 3 8000 5321 3254 220
5000 2 1 3 8250 5285 3308 203
5000 2 1 3 8500 5275 3347 178
5000 2 1 3 8750 5245 3385 170
5000 2 1 3 9000 5225 3426 151
5000 2 1 3 9250 5195 3467 138
5000 2 1 3 9500 5171 3506 125
5000 2 1 3 9750 5157 3534 112
5000 2 1 3 10000 5155 3558 92
5000 2 1 3 10250 5144 3575 86
5000 2 1 3 10500 5136 3594 75
5000 2 1 3 10750 5135 3607 65
5000 2 1 3 11000 5122 3627 58
5000 2 1 3 11250 5122 3640 46
5000 2 1 3 11500 5109 3658 41
5000 2 1 3 11750 5104 3670 34
5000 2 1 3 12000 5095 3683 30
5000 2 1 3 12250 5087 3692 29
5000 2 1 3 12500 5078 3703 27
5000 2 1 3 12750 5073 3709 26
5000 2 1 3 13000 5068 3718 22
5000 2 1 3 13250 5058 3728 22
5000 2 1 3 13500 5049 3738 21
5000 2 1 3 13750 5049 3743 16
5000 2 1 3 14000 5043 3751 14
5000 2 1 3 14250 5039 3757 12
5000 2 1 3 14500 5040 3759 9
5000 2 1 3 14750 5034 3765 9
5000 2 1 3 15000 5033 3767 8
5000 2 1 3 15250 5032 3769 7
5000 2 1 3 15500 5029 3772 7
5000 2 1 3 15750 5025 3776 7
5000 2 1 3 16000 5023 3778 7
5000 2 1 3 16250 5022 3781 5
5000 2 1 3 16500 5018 3785 5
5000 2 1 3 16750 5015 3789 4
5000 2 1 3 17000 5015 3790 3
5000 2 1 3 17250 5010 3795 3
5000 2 1 3 17500 5010 3796 2
5000 2 1 3 17750 5008 3798 2
5000 2 1 3 18000 5006 3800 2
5000 2 1 3 18250 5006 3800 2
5000 2 1 3 18500 5006 3800 2
5000 2 1 3 18750 5005 3801 2
5000 2 1 3 19000 5005 3801 2
5000 2 1 3 19250 5003 3803 2
5000 2 1 3 19500 5003 3803 2
5000 2 1 3 19750 5003 3803 2
5000 2 1 3 20000 5003 3803 2
5000 2 1 3 20250 5003 3803 2
5000 2 1 3 20500 5003 3803 2
5000 2 1 3 20750 5002 3804 2
5000 2 1 3 21000 5001 3805 2
5000 2 1 3 21250 5001 3805 2
5000 2 1 3 21500 5000 3806 2
5000 2 1 3 21750 5000 3806 2
5000 2 1 3 21906 5001 3806 1
10000 2 1 3 1 0 0 10000
10000 2 1 3 250 249 0 9751
10000 2 1 3 500 500 0 9501
10000 2 1 3 750 752 0 9251
10000 2 1 3 1000 1006 0 9001
10000 2 1 3 1250 1265 0 8751
10000 2 1 3 1500 1530 3 8501
10000 2 1 3 1750 1797 5 8251
10000 2 1 3 2000 2084 10 8001
10000 2 1 3 2250 2367 17 7751
10000 2 1 3 2500 2656 25 7501
10000 2 1 3 2750 2950 36 7251
10000 2 1 3 3000 3274 49 7001
10000 2 1 3 3250 3587 65 6751
10000 2 1 3 3500 3914 81 6501
10000 2 1 3 3750 4292 104 6251
10000 2 1 3 4000 4682 126 6001
10000 2 1 3 4250 5175 164 5751
10000 2 1 3 4500 5583 203 5501
10000 2 1 3 4750 6284 274 5251
10000 2 1 3 5000 6798 366 5003
10000 2 1 3 5250 7470 459 4754
10000 2 1 3 5500 8484 601 4508
10000 2 1 3 5750 9009 762 4268
10000 2 1 3 6000 9749 944 4035
10000 2 1 3 6250 10404 1140 3806
10000 2 1 3 6500 10599 1366 3599
10000 2 1 3 6750 10946 1564 3390
10000 2 1 3 7000 11132 1771 3187
10000 2 1 3 7250 11246 1985 3010
10000 2 1 3 7500 11411 2185 2829
10000 2 1 3 7750 11497 2361 2670
10000 2 1 3 8000 11555 2578 2525
10000 2 1 3 8250 11661 2773 2381
10000 2 1 3 8500 11679 2979 2246
10000 2 1 3 8750 11685 3177 2125
10000 2 1 3 9000 11683 3365 2000
10000 2 1 3 9250 11660 3551 1889
10000 2 1 3 9500 11659 3726 1782
10000 2 1 3 9750 11625 3894 1680
10000 2 1 3 10000 11628 4057 1578
10000 2 1 3 10250 11593 4209 1503
10000 2 1 3 10500 11578 4350 1416
10000 2 1 3 10750 11528 4494 1340
10000 2 1 3 11000 11473 4628 1274
10000 2 1 3 11250 11422 4769 1200
10000 2 1 3 11500 11393 4892 1126
10000 2 1 3 11750 11357 5006 1061
10000 2 1 3 12000 11328 5113 1002
10000 2 1 3 12250 11295 5223 943
10000 2 1 3 12500 11245 5343 896
10000 2 1 3 12750 11188 5445 856
10000 2 1 3 13000 11139 5550 810
10000 2 1 3 13250 11093 5635 771
10000 2 1 3 13500 11040 5730 739
10000 2 1 3 13750 11006 5828 693
10000 2 1 3 14000 10984 5910 649
10000 2 1 3 14250 10926 6004 615
10000 2 1 3 14500 10885 6084 581
10000 2 1 3 14750 10843 6162 549
10000 2 1 3 15000 10806 6231 518
10000 2 1 3 15250 10775 6291 492
10000 2 1 3 15500 10737 6355 473
10000 2 1 3 15750 10725 6397 445
10000 2 1 3 16000 10701 6449 424
10000 2 1 3 16250 10650 6519 404
10000 2 1 3 16500 10609 6576 386
10000 2 1 3 16750 10581 6629 362
10000 2 1 3 17000 10551 6685 342
10000 2 1 3 17250 10526 6737 320
10000 2 1 3 17500 10504 6781 300
10000 2 1 3 17750 10472 6824 289
10000 2 1 3 18000 10458 6856 273
10000 2 1 3 18250 10434 6895 261
10000 2 1 3 18500 10409 6932 250
10000 2 1 3 18750 10385 6968 239
10000 2 1 3 19000 10367 7005 222
10000 2 1 3 19250 10346 7040 210
10000 2 1 3 19500 10335 7063 198
10000 2 1 3 19750 10322 7086 189
10000 2 1 3 20000 10306 7109 181
10000 2 1 3 20250 10308 7128 163
